0, 0, Header, 1, 4, 96
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Tempo, 331492
2, 0, Tempo, 331492
2, 0, Tempo, 331492
2, 26496, Tempo, 588235
2, 28296, Tempo, 545455
2, 28608, Tempo, 382166
2, 36624, Tempo, 379747
2, 43728, Tempo, 382166
2, 47232, Tempo, 588235
2, 48000, Tempo, 375000
2, 70656, Tempo, 454545
2, 89856, Tempo, 337079
2, 115200, Tempo, 416667
2, 135360, Tempo, 413793
2, 156672, Tempo, 331492
2, 157056, Tempo, 331492
2, 157056, End_track
3, 0, Start_track
3, 0, Title_t, "CFX Concert Grand"
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Note_on_c, 0, 73, 111
3, 0, Note_on_c, 0, 61, 111
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 45, Note_off_c, 0, 73, 0
3, 45, Note_off_c, 0, 61, 0
3, 48, Note_on_c, 0, 73, 111
3, 48, Note_on_c, 0, 61, 111
3, 93, Note_off_c, 0, 73, 0
3, 93, Note_off_c, 0, 61, 0
3, 96, Note_on_c, 0, 76, 111
