0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 3, "major"
1, 0, Tempo, 526316
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 62, 80
1, 0, Note_on_c, 0, 66, 80
1, 239, Note_on_c, 0, 62, 0
1, 239, Note_on_c, 0, 66, 0
1, 480, Note_on_c, 0, 66, 80
1, 480, Note_on_c, 0, 69, 80
1, 599, Note_on_c, 0, 66, 0
1, 599, Note_on_c, 0, 69, 0
1, 720, Note_on_c, 0, 69, 80
1, 720, Note_on_c, 0, 73, 80
1, 839, Note_on_c, 0, 69, 0
1, 839, Note_on_c, 0, 73, 0
1, 1200, Note_on_c, 0, 66, 80
1, 1200, Note_on_c, 0, 69, 80
1, 1319, Note_on_c, 0, 66, 0
1, 1319, Note_on_c, 0, 69, 0
1, 1680, Note_on_c, 0, 62, 80
1, 1680, Note_on_c, 0, 66, 80
1, 1799, Note_on_c, 0, 62, 0
1, 1799, Note_on_c, 0, 66, 0
1, 1920, Note_on_c, 0, 62, 80
1, 2039, Note_on_c, 0, 62, 0
1, 2160, Note_on_c, 0, 62, 80
1, 2279, Note_on_c, 0, 62, 0
1, 2400, Note_on_c, 0, 62, 80
1, 2519, Note_on_c, 0, 62, 0
1, 3600, Note_on_c, 0, 61, 80
1, 3839, Note_on_c, 0, 61, 0
1, 3840, Note_on_c, 0, 62, 80
1, 3959, Note_on_c, 0, 62, 0
1, 4080, Note_on_c, 0, 62, 80
1, 4080, Note_on_c, 0, 66, 80
1, 4199, Note_on_c, 0, 62, 0
1, 4199, Note_on_c, 0, 66, 0
1, 4320, Note_on_c, 0, 66, 80
1, 4320, Note_on_c, 0, 69, 80
1, 4439, Note_on_c, 0, 66, 0
1, 4439, Note_on_c, 0, 69, 0
1, 4560, Note_on_c, 0, 69, 80
1, 4560, Note_on_c, 0, 73, 80
1, 4679, Note_on_c, 0, 69, 0
1, 4679, Note_on_c, 0, 73, 0
1, 5040, Note_on_c, 0, 66, 80
1, 5040, Note_on_c, 0, 69, 80
1, 5159, Note_on_c, 0, 66, 0
1, 5159, Note_on_c, 0, 69, 0
1, 5520, Note_on_c, 0, 62, 80
1, 5520, Note_on_c, 0, 66, 80
1, 5747, Note_on_c, 0, 62, 0
1, 5747, Note_on_c, 0, 66, 0
1, 5760, Note_on_c, 0, 64, 80
1, 5778, Note_on_c, 0, 68, 80
1, 5796, Note_on_c, 0, 76, 80
1, 6479, Note_on_c, 0, 64, 0
1, 6479, Note_on_c, 0, 68, 0
1, 6479, Note_on_c, 0, 76, 0
1, 6480, Note_on_c, 0, 63, 80
1, 6480, Note_on_c, 0, 67, 80
1, 6480, Note_on_c, 0, 75, 80
1, 6707, Note_on_c, 0, 63, 0
1, 6707, Note_on_c, 0, 67, 0
1, 6707, Note_on_c, 0, 75, 0
1, 6720, Note_on_c, 0, 62, 80
1, 6720, Note_on_c, 0, 66, 80
1, 6720, Note_on_c, 0, 74, 80
1, 6959, Note_on_c, 0, 62, 0
1, 6959, Note_on_c, 0, 66, 0
1, 6959, Note_on_c, 0, 74, 0
1, 7680, Note_on_c, 0, 68, 80
1, 7919, Note_on_c, 0, 68, 0
1, 8160, Note_on_c, 0, 73, 80
1, 8279, Note_on_c, 0, 73, 0
1, 8400, Note_on_c, 0, 66, 80
1, 8519, Note_on_c, 0, 66, 0
1, 8880, Note_on_c, 0, 73, 80
1, 8999, Note_on_c, 0, 73, 0
1, 9360, Note_on_c, 0, 68, 80
1, 9479, Note_on_c, 0, 68, 0
1, 9840, Note_on_c, 0, 73, 80
1, 9959, Note_on_c, 0, 73, 0
1, 10320, Note_on_c, 0, 67, 80
1, 10559, Note_on_c, 0, 67, 0
1, 10560, Note_on_c, 0, 66, 80
1, 10679, Note_on_c, 0, 66, 0
1, 11040, Note_on_c, 0, 61, 80
1, 11040, Note_on_c, 0, 64, 80
1, 11159, Note_on_c, 0, 61, 0
1, 11159, Note_on_c, 0, 64, 0
1, 11520, Note_on_c, 0, 54, 80
1, 11520, Note_on_c, 0, 60, 80
1, 11520, Note_on_c, 0, 64, 80
1, 11639, Note_on_c, 0, 54, 0
1, 11639, Note_on_c, 0, 60, 0
1, 11639, Note_on_c, 0, 64, 0
1, 11760, Note_on_c, 0, 54, 80
1, 11760, Note_on_c, 0, 60, 80
1, 11760, Note_on_c, 0, 64, 80
1, 11879, Note_on_c, 0, 54, 0
1, 11879, Note_on_c, 0, 60, 0
1, 11879, Note_on_c, 0, 64, 0
1, 12000, Note_on_c, 0, 54, 80
1, 12000, Note_on_c, 0, 60, 80
1, 12000, Note_on_c, 0, 64, 80
1, 12119, Note_on_c, 0, 54, 0
1, 12119, Note_on_c, 0, 60, 0
1, 12119, Note_on_c, 0, 64, 0
1, 12960, Note_on_c, 0, 54, 80
1, 12960, Note_on_c, 0, 60, 80
1, 12960, Note_on_c, 0, 64, 80
1, 13079, Note_on_c, 0, 54, 0
1, 13079, Note_on_c, 0, 60, 0
1, 13079, Note_on_c, 0, 64, 0
1, 13200, Note_on_c, 0, 54, 80
1, 13200, Note_on_c, 0, 60, 80
1, 13200, Note_on_c, 0, 64, 80
1, 13319, Note_on_c, 0, 54, 0
1, 13319, Note_on_c, 0, 60, 0
1, 13319, Note_on_c, 0, 64, 0
1, 13440, Note_on_c, 0, 54, 80
1, 13440, Note_on_c, 0, 60, 80
1, 13440, Note_on_c, 0, 64, 80
1, 13559, Note_on_c, 0, 54, 0
1, 13559, Note_on_c, 0, 60, 0
1, 13559, Note_on_c, 0, 64, 0
1, 14400, Note_on_c, 0, 56, 80
1, 14400, Note_on_c, 0, 59, 80
